industry,year,benefit,perk_airole_beta,perk_se,perk_pvalue,n_obs
Utilities,2024,PARENTAL_LEAVE,0.505946655192193,0.24506580311432224,0.038967124321738794,6551
Utilities,2024,CULTURE,-0.07173888753578786,0.20964535145678348,0.7322066729751946,6551
Utilities,2024,REMOTE_KW,0.5677392201245066,0.21804028374736673,0.009218922565512395,6551
Utilities,2025,EDU_ASSISTANCE,-0.0993157729892086,0.16990212971515808,0.5588523823336742,7844
Utilities,2025,PAID LEAVE,-0.3298482690325171,0.15037658191298825,0.02827269716267198,7844
Utilities,2025,HEALTH_WELLBEING,-0.5712730615800082,0.2807934557643324,0.04190164772210199,7844
Utilities,2025,PARENTAL_LEAVE,0.4214112860459924,0.16736179860426223,0.01180347796289116,7844
Utilities,2025,CULTURE,0.1432970595213494,0.17143741521712996,0.4032356968826759,7844
Utilities,2025,REMOTE_KW,0.6962401268079235,0.16673639176649185,2.97079133966649e-05,7844
Wholesale Trade,2018,EDU_ASSISTANCE,-0.10841955259654194,0.3897437726762885,0.7808729462476871,30027
Wholesale Trade,2018,PAID LEAVE,-0.3461027574591879,0.2750268437995089,0.20823533332661215,30027
Wholesale Trade,2018,CULTURE,0.9942420533174358,0.25433860462872754,9.263003861497633e-05,30027
Wholesale Trade,2019,EDU_ASSISTANCE,-0.5194078651282515,0.387075067828241,0.1796352651589066,32022
Wholesale Trade,2019,PAID LEAVE,-0.8687581890489047,0.2545204053423248,0.0006417783378623013,32022
Wholesale Trade,2019,HEALTH_WELLBEING,0.08786954301198191,0.45715733487063265,0.84757885817151,32022
Wholesale Trade,2019,CULTURE,0.7796236003929318,0.23679295785822232,0.000993265717328592,32022
Wholesale Trade,2019,REMOTE_KW,-0.3484107723213077,0.3646452619636546,0.3393356836527892,32022
Wholesale Trade,2020,EDU_ASSISTANCE,-1.0269694721888498,0.45496534460196003,0.023992602113865842,31319
Wholesale Trade,2020,PAID LEAVE,-0.4648902425836348,0.19585894536534829,0.01761575626075048,31319
Wholesale Trade,2020,HEALTH_WELLBEING,-1.0847878129357111,0.7127438533379418,0.1280120097876827,31319
Wholesale Trade,2020,PARENTAL_LEAVE,0.41511835198947866,0.46103925023454984,0.36790902344686693,31319
Wholesale Trade,2020,CULTURE,0.7388666239809876,0.2430524789240667,0.0023661988155385823,31319
Wholesale Trade,2020,REMOTE_KW,0.07131414198950738,0.25176133746357765,0.7769768507773314,31319
Wholesale Trade,2021,EDU_ASSISTANCE,-0.4719256641477612,0.28638618304167746,0.09938045109310789,44842
Wholesale Trade,2021,PAID LEAVE,-0.08640541171520494,0.1419450095386727,0.5427070332169415,44842
Wholesale Trade,2021,HEALTH_WELLBEING,-0.18615654449155722,0.3419361941939012,0.5861532070383244,44842
Wholesale Trade,2021,PARENTAL_LEAVE,0.565262356037437,0.26331914774115084,0.03181864264256348,44842
Wholesale Trade,2021,CULTURE,0.4455711506673736,0.19253797756376334,0.020656821471529738,44842
Wholesale Trade,2021,REMOTE_KW,0.47736984851635983,0.18568905995413082,0.01014632523986903,44842
Wholesale Trade,2022,EDU_ASSISTANCE,-0.10438724752310054,0.16212701676755087,0.5196656360515289,49716
Wholesale Trade,2022,PAID LEAVE,-0.1318491555288759,0.11151624563703891,0.2370742428253232,49716
Wholesale Trade,2022,HEALTH_WELLBEING,0.3960650740626938,0.1802695442207405,0.02801534170365863,49716
Wholesale Trade,2022,PARENTAL_LEAVE,0.4531082304255219,0.1786694493246854,0.011212224160670577,49716
Wholesale Trade,2022,CULTURE,0.6440284901679031,0.13594440605578825,2.1643472547665215e-06,49716
Wholesale Trade,2022,REMOTE_KW,0.511879024251825,0.14725428953312467,0.0005086544840544815,49716
Wholesale Trade,2023,EDU_ASSISTANCE,0.020151519959364313,0.15424035828960603,0.896052099450023,43716
Wholesale Trade,2023,PAID LEAVE,-0.19238419032485748,0.12360600889745091,0.1196057032261631,43716
Wholesale Trade,2023,HEALTH_WELLBEING,0.270973262546166,0.177637271007961,0.12715182434877906,43716
Wholesale Trade,2023,PARENTAL_LEAVE,0.48438332132151296,0.1522768605014538,0.0014679881254293034,43716
Wholesale Trade,2023,CULTURE,0.46827446724300703,0.1516805914344664,0.0020202406509337236,43716
Wholesale Trade,2023,REMOTE_KW,0.35231250843765155,0.16386232242715013,0.03155110452109414,43716
Wholesale Trade,2024,EDU_ASSISTANCE,-0.06369010174124735,0.14222843078773506,0.6542964755257625,39072
Wholesale Trade,2024,PAID LEAVE,0.06741993570359829,0.10485892180044369,0.5202510246314531,39072
Wholesale Trade,2024,HEALTH_WELLBEING,-0.21377624116668661,0.18502676809753918,0.2479348177324564,39072
Wholesale Trade,2024,PARENTAL_LEAVE,0.2585457418920045,0.12217037336667017,0.034321679658072965,39072
Wholesale Trade,2024,CULTURE,0.3742562773658007,0.12020231318144227,0.001848492829921969,39072
Wholesale Trade,2024,REMOTE_KW,0.3831370252349723,0.14024596150823634,0.006297150020968277,39072
Wholesale Trade,2025,EDU_ASSISTANCE,-0.0028786553469649476,0.0939480461749318,0.9755559013964522,41924
Wholesale Trade,2025,PAID LEAVE,-0.03869715388199529,0.07238500200282301,0.5929252241739262,41924
Wholesale Trade,2025,HEALTH_WELLBEING,0.12440732685721496,0.11526590787454627,0.28045079433596454,41924
Wholesale Trade,2025,PARENTAL_LEAVE,0.1090865690511823,0.08094908778470614,0.17778874682608647,41924
Wholesale Trade,2025,CULTURE,0.20292920646953436,0.08270746050025057,0.014144285598171458,41924
Wholesale Trade,2025,REMOTE_KW,0.6145602475099624,0.09390357017044787,5.965933315397759e-11,41924
